soi_line_type_id,soi_ordered_quantity,soi_quantity_invoiced,soi_quantity,soi_line_id,soi_org_id,soi_header_id,soi_ordered_item,soi_item_key,soi_invoice_date,soi_line_net_sales_functional,soi_line_net_sales_corp,soi_line_total_cost_functional,soi_line_total_cost_corp,soi_line_prime_cost_func,soi_line_prime_cost_corp,soi_dsn,soi_customer_key,soi_ucortp,soi_invoice_number,soi_order_number,soi_order_type_id,soi_order_status,soi_lob_l1_key,soi_lob_l2_key,soi_em_key,soi_brand_franchise_product,soi_price_level_code,soi_code_desc,soi_location_code,soi_location_name,soi_location_name_city_state,soi_discount_multiplier,soi_operational_revenue,soi_operational_revenue_corp,soi_operational_prime_cost,soi_operational_prime_cost_corp,soi_operational_standard_cost,soi_operational_standard_cost_corp,soi_grosssaleslocal,soi_grosssalescorp,soi_totaldiscountlocal,soi_totaldiscountcorp,itm_item_key,itm_organization_id,itm_item.description,itm_item.number,itm_user.item.type,itm_brand_franchise_product,itm_price_group,itm_dsn,cust_customer_id,cust_customer_name,cust_customer_number,cust_customer_key,cust_customer_type,cust_city,cust_postal_code,cust_state,cust_country,cust_internal_customer_flag,cust_dsn,cust_bmsreceivabletypecode,cust_primary.segment,cust_bmspricematrixname,cust_bmsdefaultpricelevel,org_name,org_code,org_division,org_org6...branch,ord_typ_order_type_id,ord_typ_order_type,eng_em_key
3,1,0,0,8186,22,3938,919,1185,215,0,0,0,0,0,0,4,1433,43,27527,9303,57,1,47,30,-1,16,12,8,1,6,6,0,0,0,0,0,0,0,0,0,0,0,1185,4,440,919,581,11,5,4,1433,1521,1419,1433,18,1015,1185,14,2,1,4,17,20,71,20,7,22,4,2,57,4,-1
2,1,1,1,31645,32,16396,2329,3048,121,6500,6500,5200,5200,5200,5200,4,709,30,70554,175265,38,1,37,34,-1,17,11,7,806,7,7,0,6500,6500,5200,5200,5200,5200,5200,5200,0,0,3048,4,2114,2329,1250,11,5,4,709,1821,695,709,18,58,1768,47,2,1,4,17,20,79,20,8,32,4,4,38,5,-1
3,1,1,1,6959,22,3324,940,1215,397,7935,7935,0,0,0,0,4,1703,43,32166,13425,57,1,47,30,-1,16,1,7,1,6,6,0,7935,7935,0,0,0,0,0,0,0,0,1215,4,449,940,581,11,5,4,1703,1343,1689,1703,18,789,695,23,2,1,4,17,2,79,20,7,22,4,2,57,4,-1
3,1,1,1,6262,22,2938,645,833,865,2772,2772,2037,2037,2037,2037,4,1583,41,21609,132578,52,1,45,30,-1,16,1,7,1,6,6,0,2772,2772,2037,2037,2037,2037,2037,2037,0,0,833,4,317,645,581,11,5,4,1583,856,1569,1583,18,1048,278,12,2,1,4,17,20,79,20,7,22,4,2,52,36,-1
2,1,1,1,19532,20,9243,2053,2716,1006,0,0,0,0,0,0,3,2290,29,5894,3943,37,1,10,29,-1,16,1,7,80,25,25,0,0,0,0,0,0,0,0,0,0,0,2716,3,1632,2053,1008,11,5,3,2289,904,2277,2290,18,736,1437,16,2,1,3,17,20,81,21,25,20,3,25,37,27,-1
2,1,1,1,29285,32,14896,1942,2533,873,39414,39414,34684.32,34684.32,34684.32,34684.32,4,1010,36,67294,171017,47,1,41,34,-1,17,11,7,806,7,7,0,39414,39414,34684.32,34684.32,34684.32,34684.32,34684.32,34684.32,0,0,2533,4,1494,1942,904,11,5,4,1010,701,996,1010,9,845,104,46,2,2,4,9,20,12,22,8,32,4,4,47,14,-1
3,1,1,1,12493,7,5380,407,529,1008,3806.45,3806.45,3540,3540,3540,3540,2,3045,1,67827,94369,2,1,1,28,-1,16,3,1,26,15,15,0,3806.45,3806.45,3540,3540,3540,3540,0,0,-3540,-3540,529,2,201,407,112,11,5,2,3044,1932,3031,3045,8,101,1713,3,2,1,2,8,20,68,5,15,7,2,15,2,41,-1
2,1,1,1,31002,32,15990,2357,3078,959,2971.25,2971.25,2358,2358,2358,2358,4,280,26,68630,174076,34,1,35,34,-1,17,11,7,806,7,7,0,2971.25,2971.25,2358,2358,2358,2358,2358,2358,0,0,3078,4,2150,2357,1278,11,5,4,280,2068,266,280,2,854,391,51,2,1,4,2,20,79,20,8,32,4,4,34,6,-1
3,1,1,1,10881,1,4522,951,1229,298,3450,3450,2991,2991,2991,2991,1,2710,1,30420,338630,1,1,1,15,-1,10,11,7,3,23,23,0,3450,3450,2991,2991,2991,2991,6355,6355,3364,3364,1229,1,1201,951,877,8,5,1,2709,1521,2697,2710,18,1015,1185,14,2,1,1,17,20,79,20,23,1,1,23,1,41,-1
2,1,1,1,15874,20,6973,117,153,282,23185.55,23185.55,20488,20488,20488,20488,3,184,29,1971,1519,37,1,10,33,-1,17,5,3,80,25,25,0,23185.55,23185.55,20488,20488,20488,20488,20488,20488,0,0,153,3,54,117,35,11,5,3,184,351,170,184,18,54,200,12,2,1,3,17,20,81,21,25,20,3,25,37,27,-1
3,2,2,2,23171,23,11099,507,651,924,18,18,12,12,12,12,4,1162,23,92727,1070064,30,1,33,30,-1,16,1,7,100,30,30,0,18,18,12,12,12,12,12,12,0,0,651,4,1720,507,795,11,18,4,1162,1022,1148,1162,18,283,303,12,2,1,4,17,2,79,20,30,23,4,30,30,37,-1
3,1,1,1,3905,22,1763,488,621,551,3148,3148,2314,2314,2314,2314,4,1488,41,17599,128706,52,1,45,30,-1,16,1,7,1,6,6,0,3148,3148,2314,2314,2314,2314,2314,2314,0,0,621,4,259,488,581,11,5,4,1488,1969,1474,1488,18,262,1363,24,2,1,4,17,20,79,20,7,22,4,2,52,36,-1
2,1,0,0,31891,32,16538,1961,2560,1049,0,0,0,0,0,0,4,280,26,70045,175666,34,1,35,34,-1,17,11,7,806,7,7,0,0,0,0,0,0,0,0,0,0,0,2560,4,1534,1961,924,11,5,4,280,2068,266,280,2,854,391,51,2,1,4,2,20,79,20,8,32,4,4,34,6,-1
2,1,1,1,30818,32,15880,1942,2533,1009,63456.72,63456.72,63444.57,63444.57,63444.57,63444.57,4,1022,36,69362,173740,47,1,41,34,-1,17,11,7,806,7,7,0,63456.72,63456.72,63444.57,63444.57,63444.57,63444.57,63444.57,63444.57,0,0,2533,4,1494,1942,904,11,5,4,1022,728,1008,1022,9,153,16,39,2,2,4,9,20,12,22,8,32,4,4,47,14,-1
2,1,1,1,20887,20,9959,1426,1920,227,0,0,0,0,0,0,3,2653,29,6391,4777,37,1,10,29,-1,16,1,7,80,25,25,0,0,0,0,0,0,0,0,0,0,0,1920,3,674,1426,455,11,5,3,2652,902,2640,2653,18,726,101,46,2,1,3,17,20,81,21,25,20,3,25,37,27,-1
3,1,1,1,23298,23,11165,293,391,136,48.6,48.6,32.4,32.4,32.4,32.4,4,509,43,5567,1081012,57,1,47,30,-1,16,12,8,100,30,30,0,48.6,48.6,32.4,32.4,32.4,32.4,32.4,32.4,0,0,391,4,2107,293,795,11,18,4,509,2095,495,509,18,131,1036,14,2,1,4,17,20,66,20,30,23,4,30,57,4,-1
