,ï..creation_date,line_number,quantity,org_id,ITEM_KEY,invoice_date,Line.Net.Sales...Local,Line.Net.Sales,map_transactional,line_total_cost_functional,line_total_cost_corp,Line.Prime.Cost...Local,Line.Prime.Cost,corp_exch,map_corp_exch,functionalcurr,Line.Gross.Sales...Local,Line.Gross.Sales,Line.Total.Discount...Local,Line.Total.Discount,transactionalcurrency,standardpricelistcurr,dsn,CUSTOMER_KEY,service_type,invoice_number,ORDER_NUMBER,ORDER_TYPE_ID,SourceTable,ORDER_STATUS,Serial_Number,EM_KEY,Operational_Revenue,Operational_Revenue_Corp,Operational_Prime_Cost,Operational_Prime_Cost_corp,Operational_standard_cost,Operational_standard_cost_Corp,BMS.Project.Number,BMS.Order.Type.Code,Item.Number,Item.Description,User.Item.Type,BRAND_FRANCHISE_PRODUCT,ECC,ECC.Engine.Model,ECC.Engine.Range,SEGMENT_TYPE,Print.Part.Number,Long.Part.Number,Filtration.Prod.Class,Filtration.Prod.Group,Filtration.Prod.Family,PVC.Code,ECC.Code.Major,ECC.Code.Minor,SPC.Code.Major,SPC.Code.Interm,SPC.Code.Minor,Brand.Major,Brand.Minor,WPT.Major,WPT.Minor,VENDOR_ITEM.,PRICE_GROUP,Displacement.Liters,CUSTOMER_NAME,CUSTOMER_NUMBER,CUSTOMER_TYPE,POSTAL_CODE,STATE,COUNTRY,INTERNAL_CUSTOMER_FLAG,BMS.Receivable.Type.Code
18275,1,1,1,197,1912,40,106390.87,106390.87,315.68,94379.29,94379.29,94379.29,94379.29,1.0,1.0,2,94379.29,94379.29,0.0,0.0,2,2,13,383,2,77067,264539,77,2,2,4241.5,-1,106390.87,106390.87,94379.29,94379.29,94379.29,94379.29,49382,1,1140,811,442,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,3472,355,27,633,2,3,1,27
28555,1,2,1,162,69,69,20.0,20.0,29.1,19.4,19.4,19.4,19.4,1.0,1.0,2,29.1,29.1,9.7,9.7,2,2,12,1408,2,7744,2092906,89,2,2,4241.5,-1,20.0,20.0,19.4,19.4,19.4,19.4,13595,1,43,1495,1503,14,30,4,2,1,158,157,10,7,5,13,14,10,2,2,2,3,2,4,7,406,22,11,1109,1370,3,818,36,3,1,3
20107,1,4,1,38,2597,63,211.0,211.0,292.72,169.2,169.2,169.2,169.2,1.0,1.0,2,292.72,292.72,123.52,123.52,2,2,5,1167,2,87575,761327,122,2,2,4241.5,-1,211.0,211.0,169.2,169.2,169.2,169.2,13595,1,1454,2450,1363,26,18,4,2,1,620,621,10,7,5,14,3,1,11,15,14,3,2,4,5,500,22,1,2223,1131,5,1336,21,3,1,5
4148,1,1,1,117,5367,5,709.19,709.19,315.68,525.0,525.0,525.0,525.0,1.0,1.0,2,525.0,525.0,0.0,0.0,2,2,11,1987,2,4420,341084,75,2,2,4241.5,-1,709.19,709.19,525.0,525.0,525.0,525.0,41921,1,2976,2900,1839,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,818,1943,27,1488,19,3,1,27
3310,1,5,1,192,2959,3,4125.0,4125.0,4610.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,2,4610.0,4610.0,1310.0,1310.0,2,2,13,661,2,5800,922176,90,2,2,3807.0,-1,4125.0,4125.0,3300.0,3300.0,3300.0,3300.0,13595,1,1559,1446,1136,26,18,4,2,1,711,712,10,7,5,17,3,1,11,15,14,3,2,4,5,589,16,1,3058,628,27,1953,62,3,1,27
21473,1,1,1,10,1819,62,6348.0,6348.0,10580.0,6348.0,6348.0,6348.0,6348.0,1.0,1.0,2,10580.0,10580.0,4232.0,4232.0,2,2,2,1864,2,53885,1287292,2,2,2,4241.5,-1,6348.0,6348.0,6348.0,6348.0,6348.0,6348.0,13595,1,1077,1855,1362,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,1043,1824,16,1342,56,3,2,16
10988,1,12,1,206,5202,40,0.0,0.0,315.68,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,14,538,2,29812,227633,78,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,491,1,2876,2725,1743,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2323,506,27,1768,50,3,1,27
12096,1,1,1,116,5406,41,6400.0,6400.0,315.68,6355.0,6355.0,6355.0,6355.0,1.0,1.0,2,6355.0,6355.0,0.0,0.0,2,2,11,4389,2,98630,296088,75,2,2,4241.5,-1,6400.0,6400.0,6355.0,6355.0,6355.0,6355.0,41961,1,3003,2968,1864,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,695,4337,27,1242,63,3,1,27
21794,1,2,6,27,1184,79,143.04,143.04,315.68,117.84,117.84,117.84,117.84,1.0,1.0,2,117.84,117.84,0.0,0.0,2,2,4,627,2,7899,350284,82,2,2,4241.5,-1,143.04,143.04,117.84,117.84,117.84,117.84,13595,1,651,2918,1363,26,18,4,2,1,202,201,10,7,5,14,3,1,63,2,2,3,2,4,5,160,22,1,2906,594,5,1932,57,3,1,5
19144,1,1,1,35,4100,56,85.0,85.0,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,4,2415,1,10878,2639208,82,1,1,4241.5,-1,85.0,85.0,0.0,0.0,0.0,0.0,13595,1,2175,1488,1077,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1823,2372,6,1608,46,3,1,6
13042,1,1,1,178,2803,40,9035.0,9035.0,12630.0,7578.0,7578.0,7578.0,7578.0,1.0,1.0,2,12630.0,12630.0,5052.0,5052.0,2,2,12,1885,2,1468,260158,89,2,2,2260.0,-1,9035.0,9035.0,7578.0,7578.0,7578.0,7578.0,13595,1,1516,167,1336,26,18,4,2,1,670,671,10,7,5,17,3,1,11,15,14,3,2,4,5,548,16,1,1521,1841,9,1668,43,3,1,9
16468,1,2,1,151,1757,35,4212.0,4212.0,315.68,2558.0,2558.0,2558.0,2558.0,1.0,1.0,2,2558.0,2558.0,0.0,0.0,2,2,12,2644,2,5124,141099,89,2,2,1183.0,-1,4212.0,4212.0,2558.0,2558.0,2558.0,2558.0,13595,1,1030,745,935,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,2806,2602,6,262,27,3,1,6
4481,1,5,1,201,2958,6,1811.04,1811.04,2576.0,1752.0,1752.0,1752.0,1752.0,1.0,1.0,2,2576.0,2576.0,824.0,824.0,2,2,13,446,2,11767,182998,90,2,2,4451.0,-1,1811.04,1811.04,1752.0,1752.0,1752.0,1752.0,13595,1,1558,2782,1136,26,18,4,2,1,710,711,10,7,5,17,3,1,2,2,2,3,2,4,5,588,16,1,101,416,27,2217,62,3,1,27
12412,1,6,0,27,730,51,0.0,0.0,315.68,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,4,2764,2,4013,347642,82,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,13595,1,398,2933,1363,26,18,4,2,1,99,98,10,7,5,15,3,1,14,2,2,3,2,4,5,92,22,1,3264,2722,6,690,57,3,1,6
20409,1,4,1,159,1700,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,12,1338,2,3742,172170,76,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,9375,1,991,1083,1336,14,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,2185,1300,3,1712,42,3,1,3
9839,1,1,1,104,1938,19,0.0,0.0,315.68,0.0,0.0,0.0,0.0,0.772021925,0.772021925,1,0.0,0.0,0.0,0.0,1,1,10,27,2,67956,544474,10,2,2,4885.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,13595,1,1162,1871,1784,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,1044,1,6,285,51,1,2,6
2226,1,1,1,27,1474,25,3288.0,3288.0,0.0,2646.0,2646.0,2646.0,2646.0,1.0,1.0,2,0.0,0.0,-2646.0,-2646.0,2,2,4,937,2,750,345127,82,2,2,1330.0,-1,3288.0,3288.0,2886.0,2886.0,2886.0,2886.0,13595,1,830,1415,936,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,1611,902,6,897,57,3,1,6
21927,1,1,1,178,2912,53,5691.0,5691.0,6450.0,3754.0,3754.0,3754.0,3754.0,1.0,1.0,2,6450.0,6450.0,2696.0,2696.0,2,2,12,1718,2,2802,261155,89,2,2,624.0,-1,5691.0,5691.0,3754.0,3754.0,3754.0,3754.0,13595,1,1545,1461,1336,26,18,4,2,1,699,700,10,7,5,17,3,1,11,15,14,3,2,4,5,577,16,1,944,1678,6,387,43,3,1,6
29037,1,13,10,135,160,69,259.0,259.0,315.68,200.0,200.0,200.0,200.0,1.0,1.0,2,200.0,200.0,0.0,0.0,2,2,12,2595,2,70786,20868,89,2,2,4241.5,-1,259.0,259.0,200.0,200.0,200.0,200.0,13595,1,78,353,1363,29,30,4,2,1,272,271,10,7,5,13,14,10,2,2,2,3,2,4,7,406,22,11,1684,2553,30,1550,7,3,1,30
77,1,2,1,47,4800,1,3524.77,3524.77,315.68,2967.0,2967.0,2967.0,2967.0,1.0,1.0,2,2967.0,2967.0,0.0,0.0,2,2,6,2755,2,69820,20296,71,2,2,4241.5,-1,3524.77,3524.77,2967.0,2967.0,2967.0,2967.0,15759,1,2627,2399,1526,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2339,2713,7,1764,7,3,1,7
10948,1,2,1,11,1266,49,80.58,80.58,105.73,59.4,59.4,59.4,59.4,1.0,1.0,2,105.73,105.73,46.33,46.33,2,2,2,2026,2,18081,208157,80,2,2,4241.5,-1,80.58,80.58,59.4,59.4,59.4,59.4,13595,1,691,1944,1210,26,18,4,2,1,241,240,10,7,5,15,3,1,14,2,2,3,2,4,5,187,22,1,1416,1982,27,1025,11,3,1,27
4690,1,1,1,27,5403,7,905.73,905.73,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,4,331,1,1570,345621,69,1,1,4241.5,-1,905.73,905.73,0.0,0.0,0.0,0.0,13595,1,3001,2969,1845,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,3306,303,6,482,57,3,1,6
1332,1,4,1,47,1420,22,1554.0,1554.0,0.0,1912.0,1912.0,1912.0,1912.0,1.0,1.0,2,0.0,0.0,-1912.0,-1912.0,2,2,6,868,2,69872,20307,84,2,2,1255.0,-1,1554.0,1554.0,0.0,0.0,0.0,0.0,13595,1,789,1839,1408,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,2922,835,20,1550,7,3,1,20
2534,1,1,250,27,1218,25,255.0,255.0,1.28,160.0,160.0,160.0,160.0,1.0,1.0,2,320.0,320.0,160.0,160.0,2,2,4,2671,2,725,344633,82,2,2,4241.5,-1,255.0,255.0,160.0,160.0,160.0,160.0,13595,1,676,1977,1503,20,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,22,1,920,2629,6,1986,57,3,1,6
20049,1,73,1,206,5200,55,0.0,0.0,315.68,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,14,3827,2,30738,229068,78,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,509,1,2875,2724,1742,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,3354,3775,27,125,50,3,1,27
6329,1,2,1,148,2787,12,4169.0,4169.0,5732.0,3439.0,3439.0,3439.0,3439.0,1.0,1.0,2,5732.0,5732.0,2293.0,2293.0,2,2,12,707,2,6268,2413233,129,2,2,5751.0,-1,4169.0,4169.0,3439.0,3439.0,3439.0,3439.0,13595,1,1511,1236,1134,26,18,4,2,1,668,669,10,7,5,17,3,1,2,2,2,3,2,4,5,544,16,1,2938,674,6,457,20,3,1,6
2020,1,5,2,100,4482,24,0.0,0.0,315.68,0.0,0.0,0.0,0.0,0.772021925,0.772021925,1,0.0,0.0,0.0,0.0,1,1,10,1614,2,34734,73622,93,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,11663,1,2480,2248,1389,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2882,1575,6,439,6,1,1,6
2817,1,3,1,47,1270,2,76.23,76.23,108.9,59.4,59.4,59.4,59.4,1.0,1.0,2,108.9,108.9,49.5,49.5,2,2,6,2606,2,69922,20246,84,2,2,4241.5,-1,76.23,76.23,59.4,59.4,59.4,59.4,13595,1,691,1944,1210,26,18,4,2,1,241,240,10,7,5,15,3,1,14,2,2,3,2,4,5,187,22,1,588,2564,4,1108,7,3,1,4
9736,1,1,-1,169,3901,19,-1195.33,-1195.33,315.68,-1195.33,-1195.33,-1195.33,-1195.33,1.0,1.0,2,-1195.33,-1195.33,0.0,0.0,2,2,12,4380,2,9115,631282,76,2,2,4241.5,-1,-1195.33,-1195.33,-1195.33,-1195.33,-1195.33,-1195.33,2283,1,2028,1527,957,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,830,4328,6,1814,34,3,1,6
3276,1,1,1,49,1790,3,5246.0,5246.0,0.0,3567.0,3567.0,3567.0,3567.0,1.0,1.0,2,0.0,0.0,-3567.0,-3567.0,2,2,6,2579,2,5921,214278,84,2,2,705.0,-1,5246.0,5246.0,0.0,0.0,0.0,0.0,13595,1,1056,1839,1362,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,3884,2537,27,958,13,3,1,27
20388,1,1,1,135,1880,70,8021.0,8021.0,315.68,6417.0,6417.0,6417.0,6417.0,1.0,1.0,2,6417.0,6417.0,0.0,0.0,2,2,12,2618,2,70805,20857,89,2,2,1396.0,-1,8021.0,8021.0,6417.0,6417.0,6417.0,6417.0,13595,1,1119,792,935,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,863,2576,6,42,7,3,1,6
11713,1,2,25,117,650,43,135.0,135.0,8.54,120.0,120.0,120.0,120.0,1.0,1.0,2,213.5,213.5,93.5,93.5,2,2,11,3747,2,6324,346765,88,2,2,4241.5,-1,135.0,135.0,120.0,120.0,120.0,120.0,13595,1,376,1927,1210,26,18,4,2,1,74,73,10,7,5,15,3,1,14,2,2,3,2,4,5,72,22,1,2580,3695,27,935,17,3,1,27
5674,1,14,1,47,1470,10,2960.0,2960.0,0.0,2724.0,2724.0,2724.0,2724.0,1.0,1.0,2,0.0,0.0,-2724.0,-2724.0,2,2,6,1363,2,70031,20407,84,2,2,2960.0,-1,2960.0,2960.0,0.0,0.0,0.0,0.0,13595,1,826,1839,1408,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,1684,1325,29,1550,7,3,1,29
23526,1,3,1,135,1275,77,68.71,68.71,107.85,59.4,59.4,59.4,59.4,1.0,1.0,2,107.85,107.85,48.45,48.45,2,2,12,2289,2,70616,20728,89,2,2,4241.5,-1,68.71,68.71,59.4,59.4,59.4,59.4,13595,1,691,1944,1210,26,18,4,2,1,241,240,10,7,5,15,3,1,14,2,2,3,2,4,5,187,22,1,265,2245,6,1406,7,3,1,6
19198,1,1,1,27,4112,78,12.86,12.86,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,4,2402,1,7721,350163,82,1,1,4241.5,-1,12.86,12.86,0.0,0.0,0.0,0.0,13595,1,2177,2843,1077,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2370,2359,6,1723,57,3,1,6
13798,1,2,1,177,4685,47,3276.0,3276.0,315.68,2882.0,2882.0,2882.0,2882.0,1.0,1.0,2,2882.0,2882.0,0.0,0.0,2,2,12,2148,2,239,48166,76,2,2,4241.5,-1,3276.0,3276.0,2882.0,2882.0,2882.0,2882.0,7364,1,2561,2344,1467,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1609,2105,9,695,26,3,1,9
2976,1,1,1,81,1459,2,3585.0,3585.0,4780.0,2753.0,2753.0,2753.0,2753.0,1.0,1.0,2,4780.0,4780.0,2027.0,2027.0,2,2,8,2082,2,28507,489036,8,2,2,3022.0,-1,3585.0,3585.0,2753.0,2753.0,2753.0,2753.0,13595,1,818,1842,1416,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,267,6,1,3576,2038,21,1664,41,3,1,21
28468,1,3,1,83,734,61,48.02,48.02,63.01,35.4,35.4,35.4,35.4,1.0,1.0,2,63.01,63.01,27.61,27.61,2,2,8,3807,2,29085,1110922,8,2,2,4241.5,-1,48.02,48.02,35.4,35.4,35.4,35.4,13595,1,398,2933,1363,26,18,4,2,1,99,98,10,7,5,15,3,1,14,2,2,3,2,4,5,92,22,1,561,3755,21,1023,5,3,1,21
13883,1,5,0,70,1255,46,0.0,0.0,53.4,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,8,3148,2,29976,1002119,8,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,13595,1,689,1937,1210,26,18,4,2,1,239,238,10,7,5,15,3,1,14,2,2,3,2,4,5,185,22,1,2189,3102,21,1115,8,3,1,21
25654,1,3,1,151,5416,56,1688.61,1688.61,315.68,1617.69,1617.69,1617.69,1617.69,1.0,1.0,2,1617.69,1617.69,0.0,0.0,2,2,12,3313,2,7412,140618,76,2,2,4241.5,-1,1688.61,1688.61,1617.69,1617.69,1617.69,1617.69,6128,1,3010,2989,1871,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2272,3265,3,1587,63,3,1,3
722,1,1,1,99,4434,9,0.0,0.0,315.68,2399.2,1864.325122,2399.2,1864.325122,0.777061155,0.777061155,1,2399.2,1864.325122,0.0,0.0,1,1,10,1557,2,5246,1027,35,2,2,4241.5,-1,0.0,0.0,2399.2,1864.325122,2399.2,1864.325122,11705,1,2441,2186,1343,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1827,1519,20,816,45,1,1,20
19001,1,1,3,119,3673,47,145.32,145.32,63.02,128.61,128.61,128.61,128.61,1.0,1.0,2,189.06,189.06,60.45,60.45,2,2,11,4737,2,14685,276092,128,2,2,4241.5,-1,145.32,145.32,128.61,128.61,128.61,128.61,13595,1,1910,540,1380,25,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,612,22,1,4277,4684,27,148,43,3,1,27
27282,1,1,1,72,5057,55,2402.49,2402.49,315.68,2402.49,2402.49,2402.49,2402.49,1.0,1.0,2,2402.49,2402.49,0.0,0.0,2,2,8,4549,2,68588,317540,73,2,2,4241.5,-1,2402.49,2402.49,2402.49,2402.49,2402.49,2402.49,69147,1,2767,2569,1660,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2563,4496,27,1023,28,3,1,27
23590,1,1,1,87,1484,64,3871.25,3871.25,4750.0,2765.0,2765.0,2765.0,2765.0,1.0,1.0,2,4750.0,4750.0,1985.0,1985.0,2,2,8,3849,2,23353,316120,8,2,2,2297.0,-1,3871.25,3871.25,2765.0,2765.0,2765.0,2765.0,13595,1,836,573,1411,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,1247,3797,5,897,57,3,1,5
710,1,2,1,204,2602,9,197.41,197.41,282.01,169.2,169.2,169.2,169.2,1.0,1.0,2,282.01,282.01,112.81,112.81,2,2,13,489,2,38572,264338,130,2,2,4241.5,-1,197.41,197.41,169.2,169.2,169.2,169.2,13595,1,1454,2450,1363,26,18,4,2,1,620,621,10,7,5,14,3,1,11,15,14,3,2,4,5,500,22,1,3745,458,27,150,46,3,1,27
27057,1,1,1,133,4281,56,11000.0,11000.0,315.68,8687.0,8687.0,8687.0,8687.0,1.0,1.0,2,8687.0,8687.0,0.0,0.0,2,2,12,1628,2,492,70,76,2,2,4241.5,-1,11000.0,11000.0,8687.0,8687.0,8687.0,8687.0,6988,1,2306,1995,1216,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,3548,1589,9,753,48,3,1,9
28134,1,1,1,135,4074,69,4778.0,4778.0,315.68,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,12,836,2,70791,20875,41,2,2,4241.5,-1,4778.0,4778.0,0.0,0.0,0.0,0.0,13595,1,2158,1711,1064,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1080,803,15,224,48,3,2,15
17029,1,5,4,100,2599,33,1380.0,1041.5880439999999,614.28,913.68,689.621858,913.68,689.621858,0.754773945,0.754773945,1,2457.12,1854.5701559999998,1543.44,1164.948298,1,1,10,1610,2,35890,73980,127,2,2,4241.5,-1,1380.0,1041.5880439999999,913.68,689.621858,913.68,689.621858,13595,1,1454,2450,1363,26,18,4,2,1,620,621,10,7,5,14,3,1,11,15,14,3,2,4,5,500,22,1,3809,1571,5,992,45,1,1,5
23670,1,3,1,162,2320,57,599.48,599.48,1092.0,557.0,557.0,557.0,557.0,1.0,1.0,2,1092.0,1092.0,535.0,535.0,2,2,12,1456,2,5766,2085525,129,2,2,1527.0,-1,599.48,599.48,556.92,556.92,556.92,556.92,13595,1,1341,2627,1871,26,18,4,2,1,520,521,10,7,5,17,3,1,11,15,14,3,2,4,5,406,16,1,86,1418,5,1121,59,3,1,5
15044,1,4,1,32,154,28,27.0,27.0,33.33,20.0,20.0,20.0,20.0,1.0,1.0,2,33.33,33.33,13.33,13.33,2,2,4,850,2,2267,385251,82,2,2,4241.5,-1,27.0,27.0,20.0,20.0,20.0,20.0,13595,1,78,2671,1503,20,30,4,2,1,272,271,10,7,5,13,14,10,2,2,2,3,2,4,7,406,22,11,2899,817,6,1444,44,3,1,6
7118,1,1,1,27,4100,16,85.0,85.0,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,4,2843,1,2656,346628,82,1,1,4241.5,-1,85.0,85.0,0.0,0.0,0.0,0.0,13595,1,2175,1488,1077,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,845,2801,6,1571,57,3,1,6
25160,1,7,1,216,4138,64,104003.7,80002.84615,315.68,0.0,0.0,0.0,0.0,0.7692307690000001,0.7692307690000001,1,0.0,0.0,0.0,0.0,1,1,15,4752,2,39989,17737,29,2,2,4241.5,-1,104003.7,80002.84615,0.0,0.0,0.0,0.0,57765,1,2173,2870,1500,27,30,4,2,1,1,755,10,7,5,1,14,10,1,1,1,3,2,4,7,406,22,11,3444,4699,6,2053,6,1,1,6
22637,1,6,1,151,201,59,13.25,13.25,13.25,8.28,8.28,8.28,8.28,1.0,1.0,2,13.25,13.25,4.97,4.97,2,2,12,542,2,7628,142866,89,2,2,4241.5,-1,13.25,13.25,8.28,8.28,8.28,8.28,13595,1,99,2932,606,3,30,4,2,1,293,292,10,7,5,13,14,10,2,2,2,3,2,4,7,406,22,11,2754,510,6,947,18,3,1,6
21951,1,1,1,132,2819,62,2951.0,2951.0,3935.0,2361.0,2361.0,2361.0,2361.0,1.0,1.0,2,3935.0,3935.0,1574.0,1574.0,2,2,12,2319,2,99722,270154,89,2,2,5633.0,-1,2951.0,2951.0,2361.0,2361.0,2361.0,2361.0,13595,1,1519,423,1134,26,18,4,2,1,673,674,10,7,5,17,3,1,11,15,14,3,2,4,5,551,16,1,2255,2275,6,1657,46,3,1,6
17378,1,3,1,10,1249,35,40.0,40.0,50.0,30.0,30.0,30.0,30.0,1.0,1.0,2,50.0,50.0,20.0,20.0,2,2,2,1334,2,49889,1283852,2,2,2,4241.5,-1,40.0,40.0,30.0,30.0,30.0,30.0,13595,1,689,1937,1210,26,18,4,2,1,239,238,10,7,5,15,3,1,14,2,2,3,2,4,5,185,22,1,875,1297,27,476,12,3,1,27
17875,1,1,1,196,1016,43,71767.9,71767.9,315.68,58849.68,58849.68,58849.68,58849.68,1.0,1.0,2,58849.68,58849.68,0.0,0.0,2,2,13,4346,2,41151,1422735,77,2,2,4241.5,-1,71767.9,71767.9,58849.68,58849.68,58849.68,58849.68,51242,1,578,412,245,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,3979,4294,13,1325,46,3,1,13
23284,1,13,1,70,1781,71,4706.25,4706.25,6275.0,3307.0,3307.0,3307.0,3307.0,1.0,1.0,2,6275.0,6275.0,2968.0,2968.0,2,2,8,3478,2,31292,1003490,8,2,2,6869.0,-1,4706.25,4706.25,3420.0,3420.0,3420.0,3420.0,13595,1,1048,728,1411,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,3794,3430,21,609,8,3,1,21
12394,1,1,1,27,1747,42,289.0,289.0,286.71,172.03,172.03,172.03,172.03,1.0,1.0,2,286.71,286.71,114.68,114.68,2,2,4,2341,2,6138,349436,82,2,2,4241.5,-1,289.0,289.0,172.03,172.03,172.03,172.03,13595,1,1020,1828,1503,20,30,4,2,1,379,379,10,7,5,13,14,10,2,2,2,3,2,4,7,406,22,11,3473,2298,6,1821,57,3,1,6
6120,1,1,1,83,311,11,7731.82,7731.82,11340.0,6668.0,6668.0,6668.0,6668.0,1.0,1.0,2,11340.0,11340.0,4672.0,4672.0,2,2,8,3807,2,21698,1103782,8,2,2,4278.0,-1,7731.82,7731.82,6668.0,6668.0,6668.0,6668.0,13595,1,177,1870,1416,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,251,6,1,561,3755,21,1023,5,3,1,21
4884,1,1,0,56,1760,7,0.0,0.0,315.68,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,7,2853,2,71960,1452027,7,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,13595,1,1028,733,1420,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,1038,2810,16,334,32,3,2,16
15289,1,4,1,151,1258,40,48.0,48.0,54.47,30.0,30.0,30.0,30.0,1.0,1.0,2,54.47,54.47,24.47,24.47,2,2,12,1840,2,6233,141586,89,2,2,4241.5,-1,48.0,48.0,30.0,30.0,30.0,30.0,13595,1,689,1937,1210,26,18,4,2,1,239,238,10,7,5,15,3,1,14,2,2,3,2,4,5,185,22,1,2556,1800,6,355,16,3,1,6
24184,1,1,14,178,240,66,53.2,53.2,14.22,103.88,103.88,103.88,103.88,1.0,1.0,2,199.08,199.08,95.2,95.2,2,2,12,2150,2,3678,261929,89,2,2,4241.5,-1,53.2,53.2,103.88,103.88,103.88,103.88,13595,1,120,681,585,26,30,4,2,1,312,311,10,7,5,13,14,10,2,2,2,3,2,4,7,406,22,11,119,2107,5,928,43,3,1,5
25140,1,2,1,151,1773,55,3520.0,3520.0,0.0,3041.0,3041.0,3041.0,3041.0,1.0,1.0,2,0.0,0.0,-3041.0,-3041.0,2,2,12,3129,2,7316,142820,89,2,2,5185.0,-1,3520.0,3520.0,3168.0,3168.0,3168.0,3168.0,13595,1,1042,739,935,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,2256,3083,6,1633,16,3,1,6
